KO,Bsal_1_15,Bsal_1_29,Bsal_2_15,Bsal_2_29,Bsal_3_15,Bsal_4_15,Bsal_4_29,
K03799,44,71,27,36,62,21,27,
K15270,206,36,16,43,163,48,19,
K01011,57,18,28,7,64,60,15,
K21703,90,10,0,4,96,7,2,
K02010,129,19,9,4,130,0,2,
K02011,208,26,6,10,290,4,2,
K05306,160,1,2,2,123,4,0,
K02012,120,2,4,4,110,0,0,
K00499,15,3,9,2,13,1,1,
K07795,225,11,15,15,240,7,16,
K03602,23,42,10,22,44,30,17,
K00795,141,84,131,140,149,128,63,
K01662,330,286,124,174,359,220,131,
K09007,172,274,133,183,160,105,75,
K02990,411,1355,191,563,264,569,455,
K02686,235,722,59,304,187,290,231,
K02963,362,826,77,366,259,312,259,
K02939,267,733,138,293,178,415,270,
K02314,136,93,62,41,152,65,31,
K21090,10,4,3,7,6,3,0,
K00598,0,0,0,0,0,0,0,
K03088,195,3,2,11,191,2,0,
K07032,43,8,13,2,55,5,6,
K02557,87,11,4,8,61,13,7,
K02556,108,33,39,20,134,46,12,
K07795,27,5,2,0,20,1,0,
K23773,72,16,17,13,59,10,5,
K06193,0,0,0,0,0,0,0,
K07168,135,35,20,29,119,17,10,
K13075,6,0,0,0,5,2,0,
K01999,67,2,12,1,35,4,0,
K00135,157,2,0,6,145,12,0,
K07795,77,8,7,3,77,0,4,
K24012,216,27,22,5,192,10,10,
K07795,171,1,4,5,140,6,8,
K01607,21,6,3,3,12,2,1,
K08172,5,4,0,5,2,0,1,
K04750,135,11,17,5,122,3,12,
K01607,123,8,7,2,58,25,12,
K07157,137,24,7,21,135,33,17,
K04762,8,3,1,2,9,0,1,
K07402,48,7,8,15,45,3,8,
K07141,101,11,16,4,84,10,6,
K14333,144,11,0,15,108,3,2,
K01799,95,5,0,0,79,0,0,
K15357,90,4,0,6,84,6,6,
K18028,89,19,4,5,87,6,2,
K13995,26,1,0,3,21,0,2,
K16319,55,15,4,0,45,3,0,
K16320,0,0,0,0,0,0,0,
K00529,154,24,6,11,127,4,8,
K05710,54,8,8,9,57,0,13,
K21395,144,26,4,4,152,8,18,
K03520,285,14,8,25,228,8,4,
K03518,143,16,5,2,85,6,4,
K02049,69,12,5,2,54,4,4,
K02050,63,8,1,0,48,2,0,
K11068,208,63,40,17,101,72,10,
K23463,190,4,4,14,150,7,7,
K07795,116,6,6,0,91,2,2,
K21757,0,0,0,0,0,0,0,
K13075,96,11,8,1,103,8,0,
K01996,28,1,0,3,26,2,0,
K01995,44,2,0,0,42,0,4,
K01998,115,2,2,4,105,4,0,
K01997,95,8,0,0,79,0,0,
K01999,153,3,0,0,118,0,0,
K07793,39,6,10,0,28,4,0,
K14162,257,29,16,17,304,21,16,
K14161,148,2,5,6,118,0,3,
K02035,294,132,102,10,302,197,64,
K02033,121,27,51,6,144,75,7,
K02034,77,7,22,0,90,33,2,
K02031,111,9,30,2,128,18,6,
K02032,137,2,24,4,129,24,2,
K06987,65,26,20,6,76,31,8,
K18199,92,1,0,0,101,0,0,
K01458,88,30,23,25,60,14,13,
K06999,69,67,41,38,57,40,33,
K17224,2,2,3,0,1,0,0,
K09004,1,0,4,0,8,3,1,
K17223,64,1,6,0,63,11,0,
K17223,178,14,25,3,103,63,1,
K17227,15,3,0,0,6,4,2,
K22622,40,8,32,0,42,63,4,
K17226,0,0,0,0,0,0,0,
K17225,130,38,39,3,191,40,6,
K17229,330,91,207,20,257,206,25,
K17230,0,0,0,0,0,0,0,
K21695,0,0,0,0,0,0,0,
K06075,56,12,4,5,56,2,3,
K01737,26,5,7,1,47,3,0,
K10026,60,45,2,12,45,8,8,
K01816,48,35,5,22,60,11,10,
K15034,0,0,0,0,0,0,0,
K07052,99,31,13,23,88,22,21,
K19055,85,7,0,3,69,4,2,
K01992,119,14,5,19,71,14,4,
K01990,106,23,7,16,109,5,2,
K01993,124,29,32,25,146,16,7,
K09017,58,17,14,16,59,8,7,
K03631,131,53,23,30,134,71,15,
K03711,70,73,143,42,49,26,35,
K06186,118,84,26,32,78,38,26,
K00075,9,2,0,0,6,0,0,
K00215,0,0,0,0,0,0,0,
K15977,12,0,0,3,4,0,2,
K18900,160,17,4,17,121,23,5,
K18453,137,96,83,77,144,120,69,
K00684,145,37,23,23,177,22,14,
K21420,129,23,7,14,107,27,10,
K00254,109,50,13,8,98,39,14,
K07795,174,475,78,78,271,99,154,
K11927,178,63,64,53,212,37,22,
K00826,265,254,176,112,256,128,67,
K01423,4,3,0,1,7,0,2,
K07019,0,0,0,0,0,0,0,
K00963,15,2,1,1,8,3,1,
K02351,0,0,0,0,0,0,0,
K01531,289,43,16,35,242,66,25,
K07301,213,320,125,215,134,158,98,
K01262,219,45,32,25,231,33,15,
K05540,281,282,120,144,294,175,86,
K03557,78,30,41,28,107,11,15,
K00602,382,254,163,107,322,275,87,
K01159,12,5,3,10,19,15,4,
K03551,27,7,2,8,22,4,10,
K03550,0,0,0,0,0,0,0,
K22589,51,4,2,6,47,3,6,
K03654,2,3,5,2,0,0,0,
K07659,115,41,8,33,86,38,10,
K07638,79,11,0,7,60,0,0,
K00426,0,0,0,0,0,0,0,
K00425,202,25,23,24,218,29,10,
K01886,394,210,68,189,283,151,90,
K03610,157,85,44,56,144,57,31,
K03609,174,134,110,67,162,72,42,
K03608,0,0,0,0,0,0,0,
K06020,96,29,32,21,73,59,15,
K04062,0,0,0,0,0,0,0,
K02032,34,11,1,5,21,2,4,
K02031,144,27,13,4,144,8,22,
K02034,121,20,22,14,132,12,8,
K08218,9,0,4,1,8,1,0,
K14055,0,0,0,0,0,0,0,
K00641,110,62,13,31,138,39,12,
K16844,45,3,2,4,19,3,3,
K01054,293,31,23,20,294,46,12,
K01919,213,158,83,66,242,105,32,
K03098,0,0,0,0,0,0,0,
K07795,88,15,0,6,82,6,9,
K21645,201,8,5,3,152,14,3,
K15735,124,16,12,23,160,22,14,
K01799,42,72,34,22,71,44,27,
K01501,110,64,7,12,109,16,42,
K01996,115,57,9,5,87,11,28,
K01995,81,15,1,5,89,0,13,
K01998,99,24,8,15,77,16,34,
K01997,106,27,6,10,101,13,32,
K01999,172,24,0,15,194,12,32,
K00450,158,196,7,71,166,10,116,
K08970,169,295,7,421,195,23,243,
K07240,339,41,30,32,260,26,14,
K13283,43,19,9,10,59,26,1,
K07637,113,32,41,17,122,31,7,
K02483,151,23,6,26,262,7,4,
K00074,71,4,12,4,55,3,5,
K18703,216,74,81,83,236,158,71,
K06446,220,129,68,70,218,109,48,
K22108,124,49,5,45,109,36,29,
K00459,428,124,31,81,450,61,47,
K02035,312,154,54,51,246,194,62,
K02035,278,85,78,18,200,67,16,
K02033,193,43,31,10,147,32,16,
K02034,190,8,15,12,195,31,8,
K02031,144,11,34,5,121,58,12,
K02032,118,18,9,7,119,41,5,
K01295,162,24,50,6,122,73,13,
K03656,303,74,70,21,282,99,37,
K00674,0,0,0,0,0,0,0,
K18802,0,0,0,0,0,0,0,
K06217,116,34,20,23,82,28,12,
K07042,61,14,39,11,47,13,6,
K06189,197,132,41,144,200,51,44,
K03820,252,69,20,66,242,37,21,
K01012,68,4,7,12,89,13,6,
K08219,7,3,0,2,3,2,1,
K24138,0,0,0,0,0,0,0,
K01061,0,0,0,0,0,0,0,
K03637,105,69,37,56,131,63,44,
K03636,9,16,17,7,21,12,10,
K03635,64,15,22,24,52,23,6,
K03638,90,15,11,19,106,30,5,
K03750,54,23,4,15,57,27,5,
K03752,0,0,0,0,0,0,0,
K03639,90,31,15,55,89,31,22,
K00123,483,626,76,69,496,119,163,
K02379,122,97,12,28,87,21,27,
K00126,46,17,2,8,44,0,7,
K07240,92,17,6,15,74,3,4,
K07240,79,0,12,5,90,8,0,
K21757,225,20,18,6,234,9,5,
K01776,119,71,34,39,96,34,14,
K01458,0,0,0,0,0,0,0,
K03088,85,14,12,9,97,9,9,
K02014,284,8,12,6,266,2,10,
K00537,107,10,7,7,77,12,4,
K19302,125,14,7,22,90,8,6,
K09767,0,0,0,0,0,0,0,
K10834,28,30,15,13,10,18,7,
K25133,79,0,0,7,77,1,1,
K25132,20,0,0,1,32,1,0,
K16087,133,10,7,8,100,6,4,
K07225,0,0,0,0,0,0,0,
K07165,113,4,4,0,122,0,0,
K23514,78,0,0,1,83,0,4,
K07795,16,1,0,0,11,1,1,
K09712,129,55,38,47,139,31,28,
K02651,27,1,4,0,44,0,1,
K02279,100,0,2,0,85,0,0,
K02280,197,0,10,2,209,0,4,
K02283,294,8,4,2,349,4,2,
K12510,73,5,6,4,87,0,2,
K12511,19,1,0,4,25,0,0,
K09005,0,0,0,0,0,0,0,
K02204,95,38,13,20,63,37,10,
K05539,26,18,4,21,29,18,16,
K07058,128,149,96,46,148,128,48,
K08997,0,0,0,0,0,0,0,
K21023,0,0,0,0,0,0,0,
K01736,0,0,0,0,0,0,0,
K12542,0,0,0,0,0,0,0,
K12541,318,156,255,50,260,238,79,
K12543,247,162,166,34,211,176,45,
K01703,269,244,95,108,292,296,92,
K01704,121,89,40,36,119,109,33,
K00052,226,179,75,74,163,188,74,
K00133,368,584,355,344,320,397,266,
K08086,416,532,343,313,387,503,222,
K06173,172,115,60,41,154,53,36,
K21395,230,78,52,32,200,43,20,
K01817,138,159,251,82,96,43,39,
K02034,128,4,0,0,98,0,0,
K02031,129,4,0,0,85,0,0,
K02032,78,0,2,2,69,0,0,
K07255,24,0,4,0,25,1,4,
K00375,1,0,0,0,5,0,0,
K07256,0,0,0,0,0,0,0,
K15552,98,122,51,32,178,12,52,
K10831,66,2,2,2,70,6,0,
K15551,117,3,6,4,85,0,0,
K05820,65,18,12,17,99,14,4,
K01495,0,0,0,0,0,0,0,
K03704,180,938,339,415,332,101,283,
K02517,14,22,4,24,12,2,16,
K04047,306,244,83,62,559,213,81,
K07304,80,32,50,14,83,10,20,
K07305,107,25,10,18,118,9,14,
K07147,55,13,3,3,82,2,1,
K02483,125,17,11,6,129,2,1,
K00459,3,0,0,0,0,0,0,
K22477,0,0,0,0,0,0,0,
K13444,237,30,89,37,254,152,23,
K03924,119,17,30,7,140,75,4,
K12972,0,0,0,0,0,0,0,
K02031,72,52,13,19,84,32,7,
K02034,45,13,4,8,50,14,16,
K02033,37,3,2,0,9,0,2,
K02035,95,59,6,8,105,28,21,
K18622,124,192,24,52,161,22,69,
K05799,134,113,72,73,131,24,39,
K07154,36,134,35,111,41,9,42,
K07795,11,3,0,3,2,0,5,
K01032,94,16,5,4,98,6,2,
K01031,17,2,0,4,23,1,0,
K07795,43,4,4,0,41,2,0,
K02510,19,2,2,2,32,1,0,
K00135,65,4,0,0,52,0,2,
K01685,118,13,3,12,161,3,0,
K07795,121,4,5,5,138,4,2,
K03566,0,0,0,0,0,0,0,
K18622,97,139,19,34,98,26,61,
K07137,249,91,64,59,267,105,54,
K02042,0,0,0,0,0,0,0,
K02042,163,64,29,16,120,23,39,
K02041,60,58,25,7,63,24,27,
K02044,133,116,57,40,180,66,72,
K14652,311,179,133,118,323,110,50,
K00794,92,111,58,82,84,101,52,
K03625,158,163,217,66,132,172,50,
K00946,176,25,57,18,191,47,22,
K01095,48,0,4,1,31,2,2,
K01591,0,0,0,0,0,0,0,
K03743,0,0,0,0,0,0,0,
K03885,151,106,48,84,112,73,41,
K01996,44,16,10,6,27,16,1,
K01995,62,0,0,0,52,0,0,
K01998,57,4,11,0,63,0,6,
K01997,140,0,4,0,169,2,0,
K01999,143,0,1,4,146,8,2,
K03392,208,4,2,5,232,10,4,
K00452,33,0,2,0,45,0,1,
K10217,204,13,3,8,166,9,2,
K15067,0,0,0,0,0,0,0,
K07058,56,0,1,0,50,0,4,
K04077,436,585,113,389,382,295,257,
K22489,0,0,0,0,0,0,0,
K04078,3207,4877,856,2613,2675,3308,1743,
K07154,0,0,0,0,0,0,0,
K07493,41,6,7,5,26,16,4,
K12685,722,280,265,120,611,142,107,
K22468,160,47,87,37,145,130,24,
K02471,176,168,63,133,167,78,88,
K06989,7,2,0,2,7,3,0,
K21053,14,1,1,1,14,2,5,
K08305,103,23,45,20,100,45,17,
K03827,0,0,0,0,0,0,0,
K02034,171,93,26,34,143,104,60,
K02033,28,16,7,4,39,10,5,
K02035,89,37,40,5,102,31,22,
K02031,421,290,120,35,318,378,108,
K06079,97,12,11,9,84,17,8,
K00799,188,15,20,13,253,36,10,
K03088,82,13,3,5,52,7,3,
K09954,0,0,0,0,0,0,0,
K13633,33,16,10,22,30,1,14,
K01627,9,2,2,2,6,4,6,
K04046,187,88,57,63,189,40,53,
K01515,76,35,10,13,64,16,18,
K03761,80,40,13,33,62,15,30,
K01420,145,43,19,54,119,19,16,
K03695,2779,7444,1392,4265,3194,3392,2502,
K01461,191,16,16,99,213,34,0,
K07795,0,0,0,0,0,0,0,
K03734,111,0,0,2,78,0,0,
K10094,82,0,9,0,70,1,4,
K09939,96,4,4,1,68,8,0,
K21677,84,3,4,2,48,10,3,
K21908,0,0,0,0,0,0,0,
K06199,0,0,0,0,0,0,0,
K02291,65,61,30,27,46,21,24,
K21679,142,83,72,51,102,66,29,
K01775,202,62,59,30,185,54,29,
K02510,47,13,48,21,50,18,20,
K04485,195,85,60,40,219,44,45,
K03566,0,3,5,0,2,2,1,
K07795,264,1,17,9,192,54,3,
K01458,63,16,11,12,38,16,8,
K24821,77,13,8,4,56,6,4,
K14347,0,0,0,0,0,0,0,
K06221,152,74,245,68,131,120,76,
K05366,127,44,15,30,130,14,25,
K09788,0,0,0,0,0,0,0,
K07313,0,0,0,0,0,0,0,
K08223,200,70,13,62,211,11,18,
K11936,0,0,0,0,0,0,0,
K11937,0,0,0,0,0,0,0,
K11931,105,14,4,2,116,4,0,
K11935,287,0,0,3,293,0,2,
K01303,77,0,0,1,70,3,5,
K02346,104,66,56,32,86,38,31,
K09117,6,17,15,9,8,9,13,
K06133,91,8,24,6,91,11,6,
K05916,374,229,43,27,242,91,56,
K13771,75,35,26,17,69,19,13,
K00285,0,0,0,0,0,0,0,
K00799,88,2,3,3,72,7,7,
K07006,39,0,2,2,51,3,2,
K15555,17,3,0,2,24,4,2,
K09004,0,0,0,0,0,0,0,
K20035,222,544,42,300,243,35,226,
K20034,253,13,21,5,242,37,5,
K00135,152,44,14,9,147,17,11,
K14063,0,0,0,0,0,0,0,
K22616,206,31,21,30,195,15,8,
K02874,456,927,254,707,293,630,382,
K02895,346,564,218,462,251,427,264,
K02931,630,1205,288,549,414,884,349,
K02954,330,596,203,242,264,440,152,
K02994,541,910,300,542,404,676,368,
K02933,753,1415,558,777,575,976,490,
K02881,480,848,480,423,358,719,307,
K02988,1158,1453,960,788,712,1557,591,
K02907,136,174,92,82,107,236,67,
K02876,753,838,622,524,489,1074,396,
K03076,1957,2917,1856,1429,1561,2282,1131,
K02919,401,643,428,218,312,425,180,
K02952,585,905,395,415,525,909,283,
K02948,606,1042,303,308,524,758,296,
K02986,1141,2149,924,664,854,1667,617,
K03040,559,749,247,307,527,838,317,
K02879,24,40,10,8,13,25,13,
K02503,7,1,1,1,4,0,0,
K03926,164,147,48,101,165,40,62,
K04084,394,214,133,302,427,180,170,
K01698,28,15,10,5,32,18,3,
K03978,235,97,30,95,231,111,54,
K07399,408,184,101,173,354,134,91,
K13796,235,28,17,33,262,36,16,
K01586,0,0,0,0,0,0,0,
K13795,0,0,0,0,0,0,0,
K05366,267,84,45,65,256,94,48,
K06202,0,0,0,0,0,0,0,
K00891,134,43,34,27,136,40,11,
K01735,0,0,0,0,1,1,0,
K03701,158,73,63,27,105,63,28,
K01129,0,0,0,0,0,0,0,
K00799,0,0,0,0,0,0,0,
K03111,226,335,90,235,231,111,110,
K01153,790,236,111,147,753,166,104,
K01154,477,296,91,128,452,137,112,
K03427,428,211,102,78,487,134,61,
K20035,156,15,3,9,134,6,3,
K00059,0,0,0,0,0,0,0,
K07795,102,3,2,2,69,4,3,
K07507,75,7,1,9,73,0,6,
K07795,272,40,23,36,290,91,37,
K23239,81,34,2,9,76,7,12,
K00121,136,127,27,73,141,102,50,
K03566,94,22,19,23,90,11,13,
K07795,175,180,8,21,149,21,54,
K03585,140,9,7,9,132,27,10,
K02012,35,17,4,11,65,14,7,
K02011,264,342,54,59,202,172,77,
K03566,200,41,25,9,177,13,18,
K01079,131,27,29,14,81,14,7,
K00425,769,2905,769,1162,663,734,1122,
K00426,230,456,46,182,225,264,219,
K06131,43,77,10,17,38,19,15,
K07734,0,0,0,0,0,0,0,
K07054,93,44,45,24,108,24,19,
K07566,300,296,82,140,327,183,101,
K01714,224,340,74,164,301,147,111,
K07287,98,88,14,43,87,36,41,
K03555,136,55,32,60,173,48,15,
K18850,0,0,0,0,0,0,0,
K07234,75,5,15,7,55,15,8,
K09943,0,0,0,0,0,0,0,
K09760,46,37,26,10,47,20,8,
K09165,194,121,310,22,277,71,22,
K19784,175,73,25,17,119,24,20,
K09932,76,14,1,7,99,5,2,
K07231,58,5,19,12,64,2,5,
K03747,0,0,0,0,0,0,0,
K07080,254,52,42,14,214,38,35,
K19967,48,34,31,12,39,28,15,
K07795,5,5,1,2,7,1,0,
K00821,47,3,0,2,34,0,2,
K08225,0,0,0,0,0,0,0,
K01968,310,23,28,8,258,38,9,
K01969,439,125,88,20,389,167,38,
K00626,110,35,26,14,79,44,10,
K00906,967,396,260,175,872,1016,193,
K00253,260,129,51,47,277,180,50,
K01451,232,97,65,81,183,71,45,
K07795,97,84,102,50,79,115,68,
K09771,0,0,0,0,2,0,0,
K05834,3,5,6,2,14,7,1,
K03673,0,0,0,0,0,0,0,
K01887,112,39,69,37,103,78,20,
K05815,0,1,0,0,0,0,0,
K05814,40,6,0,0,32,0,0,
K05813,133,12,7,4,144,16,11,
K03651,63,27,14,18,70,19,16,
K02529,184,29,28,15,155,9,8,
K01649,66,102,26,67,61,27,60,
K01426,0,0,0,0,0,0,0,
K07795,273,772,54,518,381,165,264,
K03092,258,71,49,51,257,58,29,
K15269,169,13,10,9,153,8,8,
K03594,0,0,0,0,0,0,0,
K02837,264,428,142,290,282,192,191,
K11927,139,77,35,64,161,54,24,
K05834,0,0,0,0,0,0,0,
K03744,58,63,54,22,79,56,49,
K06872,0,0,0,0,0,0,0,
K02031,261,54,56,14,272,103,37,
K02034,148,62,31,8,135,38,21,
K02033,63,6,8,0,58,4,1,
K02035,192,31,11,11,207,27,14,
K07506,86,65,12,16,80,23,12,
K03600,128,11,5,4,103,4,0,
K03599,70,52,96,37,63,96,36,
K00413,41,39,21,18,30,64,9,
K00412,268,414,221,133,279,412,106,
K00411,309,247,135,104,253,240,68,
K03282,0,0,0,0,0,0,0,
K04771,206,57,46,54,224,37,23,
K03118,117,14,31,7,111,7,10,
K03117,101,18,17,5,70,12,5,
K03116,23,2,6,5,15,4,1,
K02503,84,68,81,39,62,35,18,
K01523,85,55,56,41,49,38,20,
K02500,94,82,24,24,87,28,18,
K01496,0,0,0,0,0,0,0,
K01814,187,136,58,62,206,89,53,
K02501,268,291,72,112,241,144,111,
K01693,34,8,8,1,25,4,5,
K00817,105,87,29,24,106,66,15,
K00013,212,103,34,55,159,66,15,
K00765,14,10,6,7,15,10,3,
K00790,159,57,28,24,126,67,19,
K05527,0,0,0,0,0,0,0,
K01990,234,36,18,21,228,38,16,
K07323,80,59,56,46,61,27,31,
K04754,257,97,50,58,246,84,36,
K02067,68,24,21,9,70,51,18,
K02066,81,36,23,20,87,46,13,
K02065,132,35,9,27,140,25,13,
K00459,263,269,49,132,296,118,61,
K07795,147,21,11,24,190,40,12,
K00265,390,259,152,91,422,339,138,
K21959,0,0,0,0,0,0,0,
K07275,0,0,0,0,0,0,0,
K07240,0,0,0,0,0,0,0,
K00266,0,0,0,0,0,0,0,
K07240,0,0,0,0,0,0,0,
K07491,174,96,25,203,167,43,64,
K01070,201,144,60,122,234,92,54,
K03089,885,2310,689,1197,846,1076,820,
K03651,95,137,8,70,109,26,36,
K03316,413,55,55,43,370,18,35,
K02275,599,508,251,348,534,542,310,
K02274,652,444,323,115,546,584,134,
K02276,320,144,207,53,236,240,76,
K14998,92,129,78,97,141,55,42,
K02259,235,84,41,70,215,30,38,
K02257,149,93,34,67,156,70,57,
K07152,0,0,0,0,0,0,0,
K00812,134,47,41,40,97,70,22,
K01432,109,42,54,22,84,32,22,
K07795,32,4,8,6,29,4,1,
K00074,200,4,15,8,170,1,2,
K00632,115,14,8,14,77,11,0,
K07068,0,0,0,0,0,0,0,
K08309,0,0,0,0,0,0,0,
K01845,200,9,12,5,191,13,5,
K00788,85,24,23,12,82,43,14,
K07735,163,152,124,146,181,94,76,
K07447,77,38,42,56,82,29,25,
K00609,112,67,84,77,86,52,37,
K01525,0,0,0,0,0,0,0,
K00655,0,0,0,0,0,0,0,
K11720,136,58,16,45,137,31,25,
K03814,133,22,14,22,77,6,8,
K00014,108,51,97,36,110,27,28,
K03832,80,51,37,31,71,59,27,
K02011,227,98,60,21,225,84,58,
K07649,520,660,120,140,529,194,225,
K02012,0,0,0,0,0,0,0,
K01147,152,35,14,16,181,22,11,
K02558,186,79,106,43,184,59,51,
K07000,0,0,0,0,0,0,0,
K03786,100,106,39,38,110,29,35,
K02160,102,70,19,38,99,24,7,
K01961,327,273,169,165,230,237,115,
K02687,118,52,66,18,108,70,19,
K00856,141,69,60,41,140,101,26,
K06077,525,910,395,561,482,654,360,
K14188,109,105,51,71,81,17,33,
K03740,149,134,48,47,84,53,39,
K03739,226,60,11,20,172,21,28,
K02221,0,0,0,0,0,0,0,
K00525,274,384,162,115,349,147,95,
K00526,0,0,0,0,0,0,0,
K04090,895,810,196,316,964,593,211,
K03719,265,84,36,30,200,30,33,
K01885,45,15,32,24,47,29,6,
K09181,491,155,121,104,499,161,55,
K15223,49,15,8,30,62,33,21,
K01451,113,80,88,25,99,69,27,
K15738,21,3,1,0,20,3,1,
K03925,202,394,297,237,227,325,200,
K03438,314,174,274,211,270,304,119,
K03586,30,41,25,16,57,16,9,
K03587,294,114,87,61,221,83,54,
K15792,376,152,284,75,343,215,73,
K01000,254,51,29,15,249,40,22,
K01925,220,122,139,40,200,143,62,
K03588,176,63,72,22,174,45,25,
K02563,116,18,55,21,116,41,25,
K01924,158,71,85,24,132,96,23,
K01921,200,48,61,21,182,94,23,
K03589,127,11,47,10,112,19,21,
K03590,217,38,62,15,169,86,10,
K03531,865,360,778,54,742,1108,179,
K02535,165,286,116,229,216,94,99,
K19304,238,476,157,295,238,135,192,
K03070,846,1366,701,604,629,699,406,
K07795,379,184,112,105,383,293,90,
K06213,24,5,5,3,21,4,2,
K05800,0,0,0,0,0,0,0,
K07232,0,0,0,0,0,0,0,
K10806,0,0,0,0,0,0,0,
K01451,67,8,6,21,47,8,6,
K01897,143,50,33,11,188,33,17,
K01092,12,6,13,6,8,14,3,
K15461,415,29,28,32,323,35,20,
K02071,175,631,83,392,199,49,223,
K02072,128,183,14,142,175,22,100,
K02073,9,14,1,7,9,0,3,
K13285,182,0,2,6,196,0,0,
K02029,107,115,52,29,189,101,49,
K02028,0,0,0,0,0,0,0,
K01139,142,43,12,24,153,25,18,
K07795,0,0,0,0,0,0,0,
K00942,153,287,69,131,162,113,83,
K03060,0,0,0,0,0,0,0,
K01241,117,90,40,65,136,70,39,
K19666,169,31,8,19,216,24,27,
K00989,0,0,0,0,0,0,0,
K03406,161,12,4,2,138,2,8,
K01519,145,97,40,21,167,34,26,
K02495,170,87,76,54,154,72,33,
K01915,505,358,141,201,515,471,132,
K07708,163,64,15,35,94,75,12,
K07712,49,16,16,6,68,15,10,
K06911,92,7,6,6,70,4,4,
K06911,134,8,13,18,159,13,14,
K07795,31,9,6,8,37,1,4,
K02011,134,13,14,10,112,10,7,
K02012,156,15,6,10,120,23,8,
K07795,25,4,3,0,8,5,1,
K17737,227,551,142,390,253,190,236,
K09022,254,398,171,182,219,203,97,
K03655,252,152,65,125,213,111,80,
K04761,93,58,43,37,115,61,23,
K07002,24,13,4,2,9,11,3,
K04047,0,0,0,0,0,0,0,
K01999,341,414,144,110,530,269,151,
K10112,51,7,5,4,14,10,5,
K05815,142,82,69,35,89,84,17,
K05814,99,24,9,10,100,22,7,
K05813,172,158,76,54,153,93,37,
K00286,101,65,61,69,89,71,51,
K09125,98,42,39,34,91,37,26,
K01999,391,1137,261,138,531,408,223,
K02614,11,18,4,0,8,11,5,
K15866,0,0,0,0,0,0,0,
K02613,559,922,171,66,476,616,380,
K02612,92,225,37,13,46,124,59,
K02611,139,213,58,46,108,113,96,
K02609,276,440,144,151,273,400,278,
K02610,0,0,0,0,0,0,0,
K02616,76,62,39,37,60,49,38,
K13288,85,62,49,56,88,49,44,
K06013,251,113,61,58,272,45,40,
K06949,11,8,0,1,10,0,4,
K02884,157,238,145,107,139,93,87,
K00956,272,187,39,117,302,38,84,
K00957,132,29,17,12,107,9,29,
K00390,75,13,4,0,48,1,17,
K02045,58,15,6,2,78,4,11,
K02047,108,17,4,0,105,6,16,
K02046,96,6,1,0,56,0,12,
K23163,169,7,0,0,182,0,3,
K20035,279,280,54,64,473,71,127,
K24158,0,0,0,0,0,0,0,
K07085,289,58,49,41,285,92,39,
K09758,255,37,50,18,220,60,9,
K07085,361,108,96,22,508,293,55,
K03522,290,115,112,54,360,221,49,
K03521,285,413,82,138,208,355,159,
K08305,54,34,14,20,122,10,9,
K12339,11,36,14,8,8,10,13,
K02237,90,199,78,88,91,48,96,
K03274,89,3,30,1,83,14,3,
K21344,157,90,65,31,122,134,35,
K19804,154,112,113,64,120,141,58,
K02945,288,497,421,247,339,563,271,
K08992,0,0,0,0,0,0,0,
K05788,0,0,0,0,0,0,0,
K00945,59,75,32,42,58,118,30,
K00800,193,114,62,51,115,82,37,
K04517,138,13,7,23,111,59,13,
K00817,102,25,31,16,60,36,10,
K14170,112,86,71,33,85,106,28,
K02469,269,157,211,154,240,246,128,
K00831,0,0,0,0,0,0,0,
K03286,9992,13414,3445,3836,7906,9703,3222,
K00568,141,83,15,47,192,42,13,
K00523,157,105,41,66,154,89,41,
K00285,320,177,118,142,342,185,97,
K01872,625,765,496,381,481,625,269,
K04085,0,0,0,0,0,0,0,
K01873,272,252,106,99,373,264,64,
K02959,0,0,0,0,0,0,0,
K02860,0,0,0,0,0,0,0,
K00554,0,0,0,0,0,0,0,
K00940,291,570,89,212,223,264,200,
K06941,250,620,214,270,222,263,143,
K15539,79,92,68,60,56,29,27,
K03526,222,145,151,109,193,119,76,
K01892,152,178,141,90,171,142,102,
K17713,155,92,114,84,143,108,41,
K03977,211,227,146,106,131,148,104,
K00817,177,81,75,42,197,71,27,
K03666,144,69,37,53,163,79,40,
K03665,109,35,33,38,105,49,19,
K04088,547,695,377,298,475,464,279,
K04087,285,446,192,127,333,256,120,
K02502,264,480,250,309,261,245,137,
K01939,406,587,313,434,434,671,259,
K07101,180,123,40,81,169,86,80,
K02970,299,831,206,325,266,316,258,
K02316,434,606,326,366,367,257,243,
K03086,844,1617,654,902,1089,867,571,
K09144,41,7,0,0,30,0,8,
K17733,81,0,2,0,74,0,1,
K07795,94,2,0,4,80,4,2,
K07068,24,1,1,0,23,0,1,
K01031,80,2,0,0,96,0,0,
K09990,0,0,0,0,0,0,0,
K10778,7,0,0,0,1,0,0,
K02014,245,15,6,10,229,7,4,
K01247,0,0,0,0,0,0,0,
K07165,129,5,0,2,125,4,4,
K23514,47,12,4,9,32,6,4,
K18900,4,0,0,0,0,0,0,
K10680,0,0,0,0,0,0,0,
K02032,114,2,9,3,102,3,2,
K02031,122,8,4,0,138,4,0,
K02034,71,6,2,0,100,1,0,
K02033,65,0,0,0,65,2,0,
K02035,160,6,12,3,175,6,4,
K05799,168,24,18,11,183,13,19,
K00830,238,18,20,17,237,10,6,
K07795,0,0,0,0,0,0,0,
K15549,108,19,38,13,79,18,11,
K15547,180,10,18,5,151,24,3,
