KO,Bd_1_20,Bd_1_29,Bd_2_20,Bd_2_29,Bd_4_20,Bd_4_29,Bd_5_20,Bd_5_29
K19113,0,1,10,5,11,1,20,11
K13444,0,0,0,0,0,0,0,0
K02297,2,6,53,23,214,3,202,29
K02298,10,8,88,14,455,11,739,35
K02299,2,2,19,5,86,1,77,10
K02300,0,0,16,3,93,0,98,8
K14998,0,0,37,10,150,7,242,27
K07178,2,4,19,12,64,7,49,70
K05835,0,0,0,0,0,0,0,0
K00076,0,11,44,9,140,5,152,53
K05794,3,12,89,22,192,18,236,145
K03717,0,8,14,8,225,8,240,67
K00790,2,8,38,14,158,10,187,122
K06996,2,2,30,21,100,9,163,63
K06950,0,0,0,0,0,0,0,0
K01458,2,0,6,5,17,1,26,9
K07795,2,25,13,62,231,48,242,452
K03762,1,1,5,1,22,4,21,37
K03566,0,0,0,0,0,0,0,0
K01474,0,2,11,7,106,10,108,31
K01473,0,0,11,1,222,2,225,11
K18622,0,0,7,2,133,1,173,10
K03650,6,17,127,60,95,14,109,313
K02035,55,136,736,369,434,305,628,491
K02033,6,5,101,30,193,50,303,63
K02034,0,3,24,0,160,6,195,12
K02031,2,1,33,18,151,24,173,25
K02032,2,9,29,12,298,23,519,39
K01451,12,35,237,54,302,52,433,214
K03119,2,5,12,1,158,6,265,21
K15555,0,0,4,5,21,1,34,10
K03781,1,0,0,0,0,0,1,0
K15554,0,0,0,0,0,0,0,0
K03217,12,11,163,27,361,15,476,168
K03536,4,7,42,25,77,32,77,177
K02914,26,54,566,89,259,111,284,630
K02313,39,66,237,147,339,134,396,971
K02338,24,52,454,115,417,126,502,1016
K02470,22,40,484,139,440,163,406,829
K03928,0,0,6,2,86,0,107,0
K01999,15,10,74,26,249,13,261,62
K15268,7,10,48,14,127,22,192,70
K01512,1,0,1,0,17,1,21,2
K00101,62,115,647,200,409,220,493,812
K13652,4,0,48,14,171,14,264,67
K01485,2,2,24,8,212,1,216,18
K23536,2,1,19,5,189,11,216,27
K23535,2,1,2,1,48,8,59,13
K23537,0,1,37,16,167,2,180,31
K07335,2,2,31,5,158,15,149,70
K03975,8,6,43,21,176,29,240,76
K00077,12,24,163,71,170,71,186,190
K07118,6,16,96,14,195,32,301,112
K02858,5,10,57,30,178,24,131,150
K07117,8,12,82,38,150,41,224,357
K08994,0,4,9,6,106,6,123,56
K03719,0,0,2,1,3,1,0,5
K01652,29,10,361,35,309,54,392,165
K00046,0,0,0,0,0,0,0,0
K02050,6,2,61,7,89,11,125,39
K03169,0,24,60,34,182,47,250,160
K09748,16,40,203,64,156,92,152,815
K02600,105,140,1409,359,718,335,739,3222
K02519,110,185,1943,397,1165,465,1224,3715
K02834,9,37,137,70,83,67,94,398
K03177,9,26,169,88,173,56,180,872
K06207,45,49,707,128,637,260,690,2195
K02335,4,4,53,32,67,11,106,120
K07347,0,0,1,0,22,0,26,1
K15540,0,0,0,0,22,2,42,3
K07677,2,0,58,10,160,6,207,57
K07345,0,0,0,0,0,0,0,0
K07687,0,0,0,0,0,0,0,0
K07677,3,1,22,6,176,2,223,28
K07347,0,0,4,2,275,1,458,16
K16267,0,0,0,0,7,0,3,1
K03324,2,1,5,7,2,1,8,11
K01061,0,0,0,0,0,0,0,0
K01752,2,7,66,63,184,13,254,96
K03799,7,14,73,27,57,14,52,205
K15270,4,7,52,13,139,20,222,136
K01011,0,2,37,8,64,7,51,47
K21703,2,3,3,0,74,5,100,19
K02010,0,0,4,4,126,2,154,26
K02011,0,0,10,10,190,2,339,36
K05306,1,2,0,2,150,0,169,8
K02012,1,0,8,4,108,0,182,13
K00499,0,0,2,5,18,3,21,12
K07795,1,2,9,2,182,7,269,41
K03602,2,10,47,18,36,12,52,131
K00795,13,30,181,120,128,66,208,326
K01662,29,53,306,124,350,89,422,657
K09007,14,43,275,89,162,84,195,792
K02990,15,211,889,212,529,354,491,3590
K02686,5,104,452,87,298,162,284,2111
K02963,7,98,521,83,375,188,426,2188
K02939,4,92,606,99,365,137,273,2114
K02314,9,22,125,48,128,59,173,182
K21090,0,1,6,1,9,2,13,7
K00598,0,0,0,0,0,0,0,0
K03088,0,0,13,0,168,2,271,12
K07032,1,0,14,3,39,5,70,12
K02557,4,1,19,4,67,1,102,32
K02556,5,7,57,5,132,12,117,37
K07795,0,0,5,1,16,1,22,8
K23773,3,6,23,5,98,1,53,61
K06193,0,0,0,0,0,0,0,0
K07168,0,5,28,11,116,30,180,63
K13075,0,1,1,0,4,0,6,2
K01999,2,0,4,3,41,2,58,16
K00135,0,0,4,0,159,0,208,4
K07795,2,0,14,1,91,5,96,12
K24012,0,0,14,14,189,6,229,42
K07795,2,4,2,0,123,6,175,4
K01607,0,1,2,0,16,1,7,12
K08172,0,0,0,1,8,0,4,2
K04750,0,0,11,5,111,9,202,36
K01607,0,4,39,6,63,16,106,15
K07157,3,8,37,4,141,12,131,68
K04762,0,1,1,2,7,0,8,5
K07402,1,2,15,7,54,8,57,28
K07141,0,5,18,2,112,18,169,41
K14333,0,4,16,17,119,8,147,44
K01799,0,0,2,8,72,1,86,10
K15357,0,1,2,8,82,6,104,27
K18028,0,2,3,3,116,12,106,20
K13995,2,1,0,1,30,4,36,4
K16319,0,1,11,2,40,3,54,37
K16320,0,0,0,0,0,0,0,0
K00529,2,20,30,22,143,49,201,106
K05710,2,2,31,10,59,13,86,51
K21395,2,10,33,55,174,31,208,90
K03520,2,12,22,26,234,38,381,53
K03518,0,2,10,6,105,7,123,16
K02049,0,0,4,6,65,2,83,11
K02050,0,1,5,2,64,3,72,6
K11068,3,2,64,8,174,8,192,95
K23463,0,1,6,1,164,0,248,19
K07795,0,2,4,2,122,4,126,11
K21757,0,0,0,0,0,0,0,0
K13075,0,2,10,8,45,2,97,14
K01996,0,1,6,0,32,0,53,5
K01995,1,2,3,0,40,2,74,4
K01998,0,0,2,2,134,0,166,10
K01997,0,0,4,2,89,0,131,2
K01999,0,0,2,2,140,2,188,5
K07793,0,1,8,0,25,0,19,8
K14162,0,11,41,18,264,4,287,46
K14161,0,0,3,1,142,3,225,4
K02035,7,7,156,51,306,46,251,117
K02033,9,3,51,7,125,27,236,33
K02034,4,0,22,4,76,4,101,10
K02031,0,4,27,10,120,13,171,4
K02032,0,2,13,6,97,8,163,12
K06987,0,2,30,4,94,14,74,38
K18199,0,2,1,2,103,3,167,3
K01458,0,2,16,8,88,5,96,86
K06999,5,7,57,16,81,28,82,148
K17224,0,0,2,1,4,0,4,6
K09004,1,0,1,1,3,0,1,3
K17223,2,0,10,1,59,2,96,1
K17222,0,4,37,5,114,3,169,23
K17227,0,0,11,1,12,0,19,4
K22622,2,2,45,1,28,3,42,2
K17226,0,0,0,0,0,0,0,0
K17225,9,2,77,9,92,10,199,20
K17229,32,4,175,34,210,20,227,100
K17230,0,0,0,0,0,0,0,0
K21695,0,0,0,0,0,0,0,0
K06075,3,4,17,14,65,2,72,28
K01737,1,0,3,2,28,1,45,6
K10026,3,1,22,5,85,9,66,87
K01816,2,13,23,19,52,5,60,63
K15034,0,0,0,0,0,0,0,0
K07052,4,3,39,18,117,13,124,51
K19055,2,0,5,2,51,2,94,8
K01992,0,0,21,7,115,7,150,61
K01990,0,2,16,10,119,5,162,54
K01993,3,2,20,6,134,16,183,86
K09017,11,2,19,12,79,11,59,47
K03631,2,2,60,9,142,20,148,109
K03711,10,17,65,85,54,27,58,161
K06186,3,14,105,26,119,23,113,236
K00075,0,0,2,2,12,1,5,3
K00215,0,0,0,0,0,0,0,0
K15977,0,1,0,0,8,1,10,1
K18900,3,0,20,17,142,7,174,50
K18453,25,22,152,71,109,45,145,178
K00684,3,4,68,11,151,18,196,72
K21420,9,16,44,16,132,14,145,51
K00254,0,0,22,8,67,15,114,95
K07795,5,50,169,97,125,113,174,590
K11927,6,11,59,21,186,20,218,162
K00826,0,42,229,107,233,61,265,531
K01423,0,1,3,4,5,0,6,12
K07019,0,0,0,0,0,0,0,0
K00963,0,0,1,4,14,1,8,6
K02351,0,0,0,0,0,0,0,0
K01531,8,6,35,23,259,27,354,61
K07301,14,31,64,149,160,56,172,854
K01262,4,15,59,17,211,23,275,114
K05540,33,58,323,91,268,77,332,780
K03557,11,9,24,33,63,15,98,112
K00602,13,23,221,76,393,71,371,603
K01159,0,1,15,1,16,1,26,14
K03551,3,0,6,1,21,4,29,16
K03550,0,0,0,0,0,0,0,0
K22589,1,3,10,6,48,0,57,36
K03654,0,0,4,0,3,0,6,1
K07659,1,4,36,14,90,11,125,57
K07638,0,0,7,1,71,1,77,39
K00426,0,0,0,0,0,0,0,0
K00425,12,6,52,14,205,5,254,52
K01886,4,30,232,56,351,78,462,530
K03610,8,10,73,51,123,31,176,180
K03609,12,30,166,80,131,41,186,387
K03608,0,0,0,0,0,0,0,0
K06020,3,6,44,3,99,19,115,110
K04062,0,0,0,0,0,0,0,0
K02032,0,1,9,1,32,2,35,19
K02031,2,3,11,3,139,7,191,18
K02034,2,2,32,17,135,18,156,40
K08218,0,0,1,0,8,0,14,0
K14055,0,0,0,0,0,0,0,0
K00641,4,4,70,10,170,10,161,161
K16844,1,1,5,5,20,2,36,16
K01054,8,8,36,12,247,9,368,63
K01919,3,17,106,86,250,35,316,313
K03098,0,0,0,0,0,0,0,0
K07795,0,0,31,2,118,0,131,14
K21645,0,0,4,4,199,7,244,15
K15735,1,4,28,12,117,14,170,27
K01799,7,11,64,6,95,17,96,97
K01501,2,6,31,8,167,39,157,114
K01996,0,8,13,11,111,34,100,125
K01995,0,2,7,4,84,10,141,21
K01998,10,5,28,15,102,27,126,35
K01997,3,2,17,10,88,20,142,75
K01999,4,14,8,15,159,26,224,51
K00450,12,24,28,91,176,89,184,574
K08970,8,137,74,406,199,224,240,698
K07240,5,15,57,21,260,16,353,72
K13283,2,4,33,5,49,7,80,73
K07637,4,4,33,4,113,6,123,59
K02483,0,0,16,9,154,3,199,62
K00074,1,1,15,4,59,2,58,20
K18703,7,8,157,68,251,53,280,130
K06446,7,14,111,27,221,55,272,257
K22108,0,6,28,18,109,23,151,137
K00459,3,26,46,35,385,45,613,264
K02035,9,5,165,51,335,69,363,301
K02035,0,7,70,16,284,19,285,93
K02033,0,2,83,2,162,13,217,55
K02034,6,5,30,9,153,3,279,14
K02031,9,0,39,6,140,5,223,35
K02032,2,1,20,7,138,7,153,37
K01295,10,0,44,6,113,14,172,56
K03656,4,21,142,19,251,16,325,134
K00674,0,0,0,0,0,0,0,0
K18802,0,0,0,0,0,0,0,0
K06217,3,4,49,12,121,24,110,105
K07042,2,2,33,14,68,13,70,42
K06189,4,28,131,37,205,62,212,314
K03820,4,8,64,36,259,44,310,206
K01012,0,0,6,8,74,6,104,45
K08219,0,0,3,0,6,4,11,7
K24138,0,0,0,0,0,0,0,0
K01061,0,0,0,0,0,0,0,0
K03637,1,6,66,17,86,15,137,159
K03636,1,3,17,12,11,1,15,33
K03635,1,1,42,13,56,0,52,47
K03638,1,6,48,2,118,3,107,52
K03750,2,2,17,4,66,18,57,48
K03752,0,0,0,0,0,0,0,0
K03639,3,11,38,23,74,20,122,142
K00123,22,53,366,134,444,165,630,567
K02379,0,14,79,54,81,32,113,131
K00126,0,1,19,6,63,9,52,36
K07240,3,0,14,10,83,7,86,27
K07240,0,0,0,4,83,0,112,4
K21757,0,2,25,15,224,5,268,29
K01776,0,8,73,29,120,26,125,163
K01458,0,0,0,0,0,0,0,0
K03088,3,3,10,13,70,4,121,23
K02014,0,0,9,6,288,3,333,35
K00537,0,2,22,0,110,5,82,39
K19302,0,0,12,12,141,3,121,21
K09767,0,0,0,0,0,0,0,0
K10834,0,8,25,2,38,13,34,75
K25133,0,1,2,2,68,2,145,5
K25132,0,2,1,0,11,0,27,2
K16087,0,0,12,7,160,8,146,15
K07225,0,0,0,0,0,0,0,0
K07165,0,0,2,0,135,2,188,8
K23514,0,0,0,0,69,0,127,10
K07795,0,1,6,0,11,2,23,1
K09712,0,14,86,21,79,22,103,155
K02651,1,0,4,1,30,0,35,2
K02279,0,0,0,0,89,0,116,0
K02280,2,0,10,4,236,0,195,20
K02283,1,2,7,8,265,0,362,16
K12510,0,2,0,2,69,0,112,3
K12511,0,0,0,2,29,0,41,0
K09005,0,0,0,0,0,0,0,0
K02204,1,6,59,14,118,6,97,94
K05539,4,4,16,11,41,8,34,58
K07058,6,36,198,31,112,29,112,339
K08997,0,0,0,0,0,0,0,0
K21023,0,0,0,0,0,0,0,0
K01736,0,0,0,0,0,0,0,0
K12542,0,0,0,0,0,0,0,0
K12541,31,21,359,69,334,54,352,358
K12543,14,26,333,43,235,44,337,340
K01703,6,19,256,60,373,64,375,675
K01704,15,4,86,23,183,30,173,207
K00052,10,8,280,61,258,46,303,335
K00133,32,115,601,238,405,195,359,1302
K08086,94,82,606,211,344,246,449,1108
K06173,2,19,111,28,137,16,214,263
K21395,10,11,100,22,203,15,215,138
K01817,16,30,124,278,118,31,123,411
K02034,0,0,10,0,105,0,175,5
K02031,0,0,5,0,99,0,166,13
K02032,0,0,1,0,108,0,117,3
K07255,0,0,2,2,25,0,26,0
K00375,0,2,4,0,4,0,5,0
K07256,0,0,0,0,0,0,0,0
K15552,3,18,85,40,118,40,173,106
K10831,2,2,4,0,68,1,88,7
K15551,0,1,8,0,136,2,113,9
K05820,0,3,30,16,81,5,118,51
K01495,0,0,0,0,0,0,0,0
K03704,27,163,350,444,207,241,203,2090
K02517,0,4,6,4,16,4,13,63
K04047,20,40,569,53,246,49,264,403
K07304,4,8,36,33,104,21,69,97
K07305,0,2,27,7,94,4,85,76
K07147,2,0,15,4,92,2,87,9
K02483,4,0,16,2,107,9,180,19
K00459,0,0,0,0,0,0,1,0
K22477,0,0,0,0,0,0,0,0
K13444,12,10,112,16,185,8,233,88
K03924,8,0,57,20,134,5,121,45
K12972,0,0,0,0,0,0,0,0
K02031,4,4,39,10,66,4,111,65
K02034,1,0,21,14,35,13,57,25
K02033,0,1,0,3,29,2,34,1
K02035,1,12,29,16,95,28,114,86
K18622,2,15,39,10,104,73,139,250
K05799,6,19,28,93,115,36,159,203
K07154,1,19,44,50,18,36,44,374
K07795,0,2,2,1,3,1,4,12
K01032,0,1,2,2,81,11,132,46
K01031,0,2,0,0,18,1,24,8
K07795,0,2,0,2,43,0,67,12
K02510,0,0,6,0,20,3,21,12
K00135,0,0,2,4,57,1,67,6
K01685,0,2,13,9,146,2,160,8
K07795,0,0,5,2,104,2,167,12
K03566,0,0,0,0,0,0,0,0
K18622,4,8,56,36,129,79,129,130
K07137,26,21,149,43,257,32,373,288
K02042,0,0,0,0,0,0,0,0
K02042,0,29,79,13,149,33,156,85
K02041,7,12,46,28,59,22,59,55
K02044,18,25,98,76,119,104,165,150
K14652,14,16,218,67,253,37,281,436
K00794,19,21,142,32,87,67,108,217
K03625,34,31,222,94,117,67,170,402
K00946,6,5,27,15,185,12,226,105
K01095,0,0,13,2,31,3,62,15
K01591,0,0,0,0,0,0,0,0
K03743,0,0,0,0,0,0,0,0
K03885,7,7,108,14,144,40,165,248
K01996,0,2,18,7,38,5,26,40
K01995,0,0,0,0,40,0,53,1
K01998,2,0,4,0,77,2,65,9
K01997,2,2,0,0,137,1,163,6
K01999,0,0,4,2,122,1,184,4
K03392,0,0,8,8,185,3,280,17
K00452,0,0,1,0,36,0,53,0
K10217,0,0,8,2,119,2,243,40
K15067,0,0,0,0,0,0,0,0
K07058,0,0,0,0,66,0,48,2
K04077,27,74,515,108,571,199,569,1526
K22489,0,0,0,0,0,0,0,0
K04078,171,574,5373,638,4484,1528,4649,15805
K07154,0,0,0,0,0,0,0,0
K07493,2,0,30,3,74,6,74,12
K12685,28,46,285,154,628,86,761,647
K22468,14,4,138,25,141,11,189,147
K02471,9,19,101,71,214,78,182,479
K06989,0,0,2,0,8,1,3,6
K21053,0,0,1,2,17,3,26,12
K08305,3,2,33,15,90,14,161,105
K03827,0,0,0,0,0,0,0,0
K02034,6,6,126,15,139,10,211,152
K02033,0,1,16,1,23,2,30,31
K02035,1,3,48,15,123,6,151,68
K02031,18,13,356,53,443,69,510,359
K06079,0,4,15,4,92,6,88,37
K00799,0,1,24,6,167,9,245,27
K03088,0,0,8,0,69,1,85,5
K09954,0,0,0,0,0,0,0,0
K13633,2,5,9,18,43,14,30,56
K01627,0,0,2,0,3,1,9,6
K04046,2,4,93,46,182,41,226,219
K01515,2,0,34,10,98,6,109,48
K03761,2,7,16,9,85,19,116,159
K01420,3,3,58,40,94,11,116,138
K03695,266,543,6731,1515,3970,2040,4542,27943
K01461,4,2,34,10,219,9,305,139
K07795,0,0,0,0,2,0,1,1
K03734,0,0,0,6,109,2,84,1
K10094,0,0,6,1,106,0,117,4
K09939,0,2,2,0,55,0,91,3
K21677,1,0,4,0,61,3,92,3
K21908,0,0,0,0,0,0,0,0
K06199,0,0,0,0,0,0,0,0
K02291,6,9,44,17,63,14,70,94
K21679,9,11,109,42,113,32,153,280
K01775,8,9,111,33,168,28,213,129
K02510,6,6,39,39,38,15,41,87
K04485,10,11,95,22,232,34,245,228
K03566,0,0,1,0,0,2,3,8
K07795,0,1,27,1,198,6,258,61
K01458,1,4,49,2,37,6,42,15
K24821,0,3,4,6,65,6,78,16
K14347,0,0,0,0,0,0,0,0
K06221,75,33,165,70,102,67,143,145
K05366,6,8,17,6,128,15,114,81
K09788,0,0,0,0,0,0,0,0
K07313,0,0,0,0,0,0,0,0
K08223,2,12,40,21,227,16,259,248
K11936,0,0,0,0,0,0,0,0
K11937,0,0,0,0,0,0,0,0
K11931,0,0,12,3,122,0,155,21
K11935,0,0,4,0,309,0,401,17
K01303,0,0,2,4,105,0,65,14
K02346,10,4,67,30,107,30,148,174
K09117,1,3,5,7,14,7,9,35
K06133,1,2,17,17,126,9,123,15
K05916,18,20,61,46,249,52,332,91
K13771,7,3,25,12,55,7,75,70
K00285,0,0,0,0,0,0,0,0
K00799,0,1,7,2,113,6,76,12
K07006,0,0,6,0,44,6,84,6
K15555,0,0,3,0,23,1,17,10
K09004,0,0,0,0,0,0,0,0
K20035,13,123,120,186,257,179,291,881
K20034,1,2,33,16,244,4,298,13
K00135,0,1,25,10,132,5,193,41
K14063,0,0,0,0,0,0,0,0
K22616,7,0,34,8,229,19,234,71
K02874,41,214,842,316,455,281,522,3799
K02895,31,120,534,134,453,243,383,1937
K02931,50,165,931,289,927,295,853,3707
K02954,6,60,501,153,465,120,462,1974
K02994,29,100,681,176,616,263,748,2780
K02933,48,166,1218,304,916,387,887,4021
K02881,53,81,839,266,559,217,592,2360
K02988,125,151,1447,317,1188,445,1108,3766
K02907,7,16,185,37,175,38,211,506
K02876,68,96,874,174,753,305,803,2309
K03076,170,311,2173,1038,2193,777,2208,6680
K02919,31,55,582,135,434,128,429,1249
K02952,23,101,1011,167,635,217,665,1960
K02948,27,78,922,149,652,235,637,2093
K02986,78,161,1787,288,1149,447,1209,4324
K03040,45,69,788,131,652,257,583,1575
K02879,1,3,28,4,23,9,22,71
K02503,0,0,0,0,15,0,4,9
K03926,6,27,116,32,130,35,145,336
K04084,31,35,224,141,476,123,529,623
K01698,2,0,16,1,18,4,31,28
K03978,6,13,161,7,193,20,303,203
K07399,9,43,205,66,419,82,434,763
K13796,0,6,27,24,221,9,226,62
K01586,0,0,0,0,0,0,0,0
K13795,0,0,0,0,0,0,0,0
K05366,18,10,149,24,270,44,295,245
K06202,0,0,0,0,0,0,0,0
K00891,6,3,40,18,105,30,147,84
K01735,0,0,0,0,1,0,1,0
K03701,1,14,132,25,149,29,201,158
K01129,0,0,0,0,0,0,0,0
K00799,0,0,0,0,0,0,0,0
K03111,22,45,289,91,219,112,260,1041
K01153,11,31,279,108,759,76,874,571
K01154,15,31,359,90,399,78,523,691
K03427,12,15,235,54,388,62,522,378
K20035,0,0,14,8,142,5,160,36
K00059,0,0,0,0,0,0,0,0
K07795,0,0,0,0,88,0,132,8
K07507,0,2,4,7,71,7,75,24
K07795,4,9,48,17,228,34,316,108
K23239,1,9,5,11,67,12,111,92
K00121,9,12,75,23,177,78,167,366
K03566,4,0,36,2,116,5,163,44
K07795,0,2,152,16,186,27,271,199
K03585,7,5,27,5,126,10,174,33
K02012,0,1,26,3,47,5,42,39
K02011,10,7,217,27,277,89,369,389
K03566,4,9,25,24,235,20,227,79
K01079,2,2,40,9,84,11,118,27
K00425,127,561,1668,2093,1118,956,1302,5926
K00426,21,71,412,154,291,201,432,562
K06131,1,11,35,25,51,18,51,97
K07734,0,0,0,0,0,0,0,0
K07054,3,5,47,16,124,19,109,96
K07566,9,52,382,28,252,51,341,530
K01714,16,40,309,71,230,83,254,893
K07287,1,11,70,12,64,23,86,204
K03555,6,18,89,19,132,10,232,112
K18850,0,0,0,0,0,0,0,0
K07234,0,2,25,2,50,6,65,9
K09943,0,0,0,0,0,0,0,0
K09760,5,4,39,21,49,4,42,55
K09165,12,23,225,84,112,24,172,110
K19784,1,13,78,17,158,21,160,78
K09932,0,2,2,7,109,5,65,23
K07231,0,0,2,7,53,4,59,12
K03747,0,0,0,0,0,0,0,0
K07080,6,11,91,12,234,30,245,79
K19967,0,3,38,27,44,13,35,74
K07795,1,0,1,1,6,2,7,12
K00821,0,0,3,5,26,2,53,14
K08225,0,0,0,0,0,0,0,0
K01968,6,1,52,10,250,14,369,71
K01969,13,6,153,30,335,50,412,122
K00626,1,9,47,8,59,23,99,78
K00906,33,47,721,184,747,257,878,687
K00253,13,23,172,63,238,97,254,348
K01451,12,16,82,48,230,39,236,201
K07795,8,12,95,54,120,40,97,162
K09771,0,1,0,0,1,0,0,0
K05834,1,0,5,4,11,3,12,9
K03673,0,0,0,0,0,0,0,0
K01887,9,3,91,29,95,33,143,111
K05815,0,0,4,0,1,1,1,1
K05814,0,2,2,1,36,3,54,13
K05813,2,0,18,0,164,3,169,29
K03651,2,1,15,10,71,1,77,59
K02529,2,2,33,3,191,6,197,54
K01649,3,23,34,31,52,43,67,233
K01426,0,0,0,0,0,0,0,0
K07795,4,100,281,154,358,243,356,2019
K03092,0,19,90,14,254,38,295,189
K15269,2,6,11,13,104,13,240,12
K03594,0,0,0,0,0,0,0,0
K02837,12,92,364,77,228,133,250,922
K11927,1,14,69,62,155,35,195,239
K05834,0,0,0,0,0,0,0,0
K03744,9,12,103,21,58,23,85,131
K06872,0,0,0,0,0,0,0,0
K02031,4,6,122,12,197,29,286,33
K02034,4,9,89,12,129,16,136,38
K02033,0,0,15,1,70,2,68,9
K02035,3,2,31,12,171,12,235,44
K07506,5,18,49,11,85,14,96,67
K03600,2,0,2,3,89,2,144,26
K03599,11,7,136,16,82,34,96,98
K00413,0,5,76,7,42,17,57,85
K00412,6,62,498,118,368,104,421,695
K00411,11,38,267,85,327,69,344,434
K03282,0,0,0,0,0,0,0,0
K04771,3,4,44,23,220,19,214,122
K03118,5,3,23,10,100,13,94,79
K03117,0,0,27,0,83,1,97,51
K03116,0,0,1,6,19,3,17,18
K02503,3,13,103,41,41,17,67,146
K01523,4,9,98,36,52,13,56,126
K02500,1,10,53,19,96,24,90,161
K01496,0,0,0,0,0,0,0,0
K01814,9,10,117,43,161,47,180,296
K02501,13,34,271,60,256,81,361,570
K01693,1,1,11,4,26,0,22,16
K00817,4,9,67,7,113,16,145,138
K00013,4,12,108,31,176,33,203,151
K00765,0,3,8,4,7,2,14,22
K00790,8,3,55,13,94,6,134,92
K05527,0,0,0,0,0,0,0,0
K01990,2,7,67,12,203,6,282,103
K07323,7,6,64,70,98,29,102,226
K04754,9,18,136,19,222,59,372,292
K02067,4,7,49,11,58,9,67,94
K02066,0,8,64,14,100,6,98,93
K02065,5,5,35,15,128,11,170,97
K00459,24,24,185,52,253,64,291,578
K07795,1,9,30,7,149,6,228,33
K00265,17,138,282,148,413,137,442,465
K21959,0,0,0,0,0,0,0,0
K07275,0,0,0,0,0,0,0,0
K07240,0,0,0,0,0,0,0,0
K00266,0,0,0,0,0,0,0,0
K07240,0,0,0,0,0,0,0,0
K07491,2,61,94,57,194,71,213,373
K01070,11,30,144,88,207,54,243,315
K03089,113,465,2004,926,856,507,905,6099
K03651,2,17,65,41,137,25,98,269
K03316,20,10,54,31,353,30,409,90
K02275,40,111,576,161,429,230,645,1007
K02274,22,44,646,138,715,148,764,804
K02276,17,32,325,60,257,65,341,299
K14998,10,15,78,69,131,25,138,429
K02259,10,5,55,50,218,25,311,223
K02257,9,25,99,26,139,56,175,242
K07152,0,0,0,0,0,0,0,0
K00812,6,8,72,31,136,23,149,131
K01432,10,7,77,36,112,26,108,74
K07795,0,0,3,7,28,2,46,19
K00074,2,0,10,0,198,2,290,6
K00632,2,0,10,6,106,2,94,18
K07068,0,0,0,0,0,0,0,0
K08309,0,0,0,0,0,0,0,0
K01845,0,5,27,3,270,1,222,36
K00788,7,3,37,16,76,20,125,72
K07735,19,37,210,117,165,100,215,480
K07447,7,7,80,27,52,29,68,161
K00609,8,11,76,59,125,35,113,299
K01525,0,0,0,0,0,0,0,0
K00655,0,0,0,0,0,0,0,0
K11720,13,4,67,20,101,38,127,132
K03814,0,6,42,22,96,7,146,61
K00014,8,9,47,42,86,17,111,129
K03832,2,8,64,26,57,23,85,74
K02011,7,42,135,51,221,64,268,128
K07649,21,406,577,341,417,258,509,1021
K02012,0,0,0,0,0,0,0,0
K01147,8,10,29,18,205,21,230,72
K02558,9,13,88,41,161,31,194,178
K07000,0,0,0,0,0,0,0,0
K03786,8,29,67,69,112,34,96,389
K02160,6,16,65,11,101,18,112,225
K01961,27,30,298,90,377,52,313,667
K02687,4,9,44,24,132,16,151,155
K00856,11,18,121,33,137,16,204,175
K06077,91,157,1120,269,435,267,501,2172
K14188,6,21,76,86,105,34,88,354
K03740,8,24,94,54,190,38,152,315
K03739,0,6,60,18,215,13,264,106
K02221,0,0,0,0,0,0,0,0
K00525,22,34,342,95,262,89,236,734
K00526,0,0,0,0,0,0,0,0
K04090,32,96,606,179,895,196,999,1685
K03719,6,11,88,6,199,20,239,134
K01885,0,6,25,12,47,13,57,59
K09181,25,25,234,78,416,92,562,394
K15223,1,23,46,17,79,30,70,47
K01451,12,8,91,96,86,21,125,251
K15738,0,0,0,1,14,2,12,7
K03925,98,68,632,143,245,208,294,849
K03438,50,27,353,102,275,167,330,438
K03586,2,5,25,12,49,15,45,133
K03587,14,13,192,38,285,42,269,197
K15792,57,21,308,74,451,66,557,281
K01000,1,5,87,21,227,35,289,72
K01925,19,6,275,34,207,35,263,195
K03588,3,2,81,19,167,21,212,76
K02563,9,4,51,14,81,12,93,36
K01924,9,8,148,15,146,28,192,80
K01921,5,6,118,5,186,10,209,88
K03589,13,2,31,7,106,14,128,28
K03590,11,3,146,15,193,6,208,75
K03531,90,34,1244,105,581,119,662,357
K02535,14,63,219,60,162,98,231,841
K19304,45,87,262,205,286,176,265,1249
K03070,71,159,1198,383,937,362,1109,3822
K07795,16,22,206,64,338,73,468,354
K06213,0,2,9,3,21,3,28,22
K05800,0,0,0,0,0,0,0,0
K07232,0,0,0,0,0,0,0,0
K10806,0,0,0,0,0,0,0,0
K01451,2,2,13,6,49,6,63,136
K01897,5,7,48,14,165,29,182,78
K01092,2,3,14,1,15,1,15,10
K15461,12,6,68,30,319,27,422,134
K02071,8,154,229,252,214,253,247,1211
K02072,4,55,131,48,148,112,171,261
K02073,0,3,16,5,18,4,13,35
K13285,0,2,2,5,180,2,232,4
K02029,8,13,113,35,98,31,120,83
K02028,0,0,0,0,0,0,0,0
K01139,1,12,32,23,118,10,155,94
K07795,0,0,0,0,0,0,0,0
K00942,6,52,288,43,171,69,184,809
K03060,0,0,0,0,0,0,0,0
K01241,15,19,62,21,107,32,137,153
K19666,0,6,7,14,116,7,235,78
K00989,0,0,0,0,0,0,0,0
K03406,0,2,4,9,120,4,187,14
K01519,0,6,72,22,139,13,232,205
